carre,annee,nb_passage,espece,nombre
5,2014,2,PTYRUP,4
5,2014,2,PYRPYR,2
5,2014,2,REGIGN,2
5,2014,2,RUPRUP,8
5,2014,2,SCIVUL,1
5,2014,2,SERSER,5
5,2014,2,SITEUR,3
5,2014,2,SYLATR,12
5,2014,2,SYLBOR,1
5,2014,2,SYLCUR,2
5,2014,2,TROTRO,4
5,2014,2,TURMER,13
5,2014,2,TURVIS,15
5,2015,1,ACCNIS,2
5,2015,1,AEGCAU,3
5,2015,1,ANTTRI,3
5,2015,1,BUTBUT,2
5,2015,1,CANLUP,2
5,2015,1,CAPCAP,5
5,2015,1,CERELA,2
5,2015,1,CERFAM,1
5,2015,1,CORCOR,3
5,2015,1,CUCCAN,3
5,2015,1,DENMAJ,1
5,2015,1,EMBCIA,2
5,2015,1,EMBCIR,1
5,2015,1,ERIRUB,2
5,2015,1,FRICOE,1
5,2015,1,GARGLA,3
5,2015,1,LEPCAP,1
5,2015,1,LOXCUR,13
5,2015,1,MARSPE,1
5,2015,1,MELMEL,1
5,2015,1,MOTALB,1
5,2015,1,PARATE,4
5,2015,1,PARCAE,3
5,2015,1,PARCRI,1
5,2015,1,PARMAJ,1
5,2015,1,PARMON,5
5,2015,1,PHOOCH,1
5,2015,1,PHYCOL,3
5,2015,1,PICPIC,1
5,2015,1,PICVIR,2
5,2015,1,PRUMOD,3
5,2015,1,PTYRUP,1
5,2015,1,PYRPYR,2
5,2015,1,REGIGN,1
5,2015,1,REGREG,1
5,2015,1,RUPRUP,3
5,2015,1,SERCIT,3
5,2015,1,SITEUR,1
5,2015,1,SUSSCR,4
5,2015,1,TROTRO,2
5,2015,1,TURMER,1
5,2015,1,TURVIS,3
5,2015,1,VULVUL,2
5,2015,2,ANTTRI,2
5,2015,2,CAPCAP,1
5,2015,2,CERFAM,5
5,2015,2,CUCCAN,10
5,2015,2,DENMAJ,1
5,2015,2,DRYMAR,5
5,2015,2,EMBCIA,1
5,2015,2,ERIRUB,20
5,2015,2,FRICOE,26
5,2015,2,GARGLA,2
5,2015,2,JYNTOR,2
5,2015,2,PARATE,33
5,2015,2,PARCAE,2
5,2015,2,PARCRI,4
5,2015,2,PARMAJ,13
5,2015,2,PARMON,16
5,2015,2,PASITA,2
5,2015,2,PHOPHO,6
5,2015,2,PHYBON,19
5,2015,2,PHYCOL,4
5,2015,2,PICVIR,4
5,2015,2,PTYRUP,2
5,2015,2,REGIGN,3
5,2015,2,SERCIT,1
5,2015,2,SERSER,3
5,2015,2,SYLATR,15
5,2015,2,SYLCUR,3
5,2015,2,TROTRO,2
5,2015,2,TURMER,14
5,2015,2,TURVIS,11
5,2016,1,AEGCAU,2
5,2016,1,ANTTRI,2
5,2016,1,BUTBUT,1
5,2016,1,CANLUP,0
5,2016,1,CAPCAP,1
5,2016,1,CARCAR,3
5,2016,1,CERELA,0
5,2016,1,COLPAL,1
5,2016,1,CUCCAN,2
5,2016,1,DENMAJ,4
5,2016,1,EMBCIT,1
5,2016,1,ERIRUB,3
5,2016,1,GARGLA,1
5,2016,1,JYNTOR,1
5,2016,1,LOXCUR,13
5,2016,1,PARATE,4
5,2016,1,PARCAE,1
5,2016,1,PARMON,10
5,2016,1,PHOOCH,1
5,2016,1,PHOPHO,2
5,2016,1,PICVIR,2
5,2016,1,SITEUR,3
5,2016,1,SUSSCR,2
5,2016,1,SYLATR,2
5,2016,1,TROTRO,2
5,2016,1,TURMER,2
5,2016,1,TURPHI,1
5,2016,1,TURVIS,3
5,2016,1,VULVUL,1
5,2016,2,ANTTRI,3
5,2016,2,CAPCAP,1
5,2016,2,CARCAR,2
5,2016,2,CERBRA,1
5,2016,2,CERELA,2
5,2016,2,CERFAM,1
5,2016,2,CUCCAN,6
5,2016,2,DENMAJ,4
5,2016,2,ERIRUB,15
5,2016,2,FRICOE,31
5,2016,2,GARGLA,1
5,2016,2,JYNTOR,1
5,2016,2,LEPCAP,3
5,2016,2,LOXCUR,53
5,2016,2,MOTALB,1
5,2016,2,NUCCAR,2
5,2016,2,PARATE,33
5,2016,2,PARCAE,7
5,2016,2,PARCRI,5
5,2016,2,PARMAJ,15
5,2016,2,PARMON,1
5,2016,2,PHOOCH,2
5,2016,2,PHOPHO,4
5,2016,2,PHYBON,24
5,2016,2,PHYCOL,11
5,2016,2,PICVIR,1
5,2016,2,PRUMOD,2
5,2016,2,REGIGN,2
5,2016,2,RUPRUP,4
5,2016,2,SERCIT,2
5,2016,2,SERSER,3
5,2016,2,SUSSCR,2
5,2016,2,SYLATR,7
5,2016,2,TROTRO,4
5,2016,2,TURMER,10
5,2016,2,TURVIS,16
5,2017,1,AQUCHR,0
5,2017,1,BUTBUT,1
5,2017,1,CAPCAP,1
5,2017,1,CARCHL,3
5,2017,1,CERBRA,1
5,2017,1,CERELA,7
5,2017,1,CERFAM,1
5,2017,1,CUCCAN,1
5,2017,1,DENMAJ,4
5,2017,1,EMBCIA,1
5,2017,1,ERIRUB,4
5,2017,1,FRICOE,5
5,2017,1,JYNTOR,3
5,2017,1,LEPCAP,5
5,2017,1,OENOEN,1
5,2017,1,PARCAE,5
5,2017,1,PARCRI,1
5,2017,1,PARMON,9
5,2017,1,PASITA,1
5,2017,1,PHOPHO,2
5,2017,1,PHYBON,1
5,2017,1,PHYCOL,1
5,2017,1,PICVIR,1
5,2017,1,PYRPYR,1
5,2017,1,PYRRAX,2
5,2017,1,REGIGN,4
5,2017,1,REGREG,4
5,2017,1,RUPRUP,3
5,2017,1,SUSSCR,2
5,2017,1,TURTOR,2
5,2017,1,TURVIS,6
5,2017,1,VULVUL,1
5,2017,2,ANTTRI,8
5,2017,2,CARCAR,6
5,2017,2,CERBRA,1
5,2017,2,CERFAM,2
5,2017,2,CIRGAL,0
5,2017,2,CORCOR,1
5,2017,2,CORRAX,0
5,2017,2,CUCCAN,8
5,2017,2,DENMAJ,4
5,2017,2,DRYMAR,1
5,2017,2,ERIRUB,17
5,2017,2,FALTIN,1
5,2017,2,FRICOE,23
5,2017,2,GARGLA,6
5,2017,2,MELMEL,1
5,2017,2,NUCCAR,1
5,2017,2,PARATE,32
5,2017,2,PARCRI,2
5,2017,2,PARMAJ,19
5,2017,2,PARMON,4
5,2017,2,PHOPHO,6
5,2017,2,PHYBON,21
5,2017,2,PHYCOL,13
5,2017,2,PICVIR,1
5,2017,2,PRUMOD,1
5,2017,2,PYRPYR,2
5,2017,2,REGIGN,3
5,2017,2,REGREG,1
5,2017,2,RUPRUP,1
5,2017,2,SERSER,3
5,2017,2,SITEUR,1
5,2017,2,SUSSCR,10
5,2017,2,SYLATR,17
5,2017,2,SYLCUR,1
5,2017,2,TROTRO,7
5,2017,2,TURMER,9
5,2017,2,TURPHI,2
5,2017,2,TURVIS,18
5,2018,1,AQUCHR,1
5,2018,1,BUTBUT,0
5,2018,1,CAPCAP,3
5,2018,1,CERBRA,3
5,2018,1,CERELA,1
5,2018,1,CERFAM,1
5,2018,1,CORCOR,2
5,2018,1,CUCCAN,0
5,2018,1,DRYMAR,1
5,2018,1,EMBCIA,1
5,2018,1,GARGLA,2
5,2018,1,JYNTOR,2
5,2018,1,LEPCAP,2
5,2018,1,LOXCUR,1
5,2018,1,LULARB,2
5,2018,1,PARATE,2
5,2018,1,PARCAE,2
5,2018,1,PARMON,1
5,2018,1,PHOOCH,1
5,2018,1,PHOPHO,1
5,2018,1,PICVIR,1
5,2018,1,RUPRUP,9
5,2018,1,SITEUR,1
5,2018,1,SUSSCR,1
5,2018,1,SYLATR,2
5,2018,1,TURVIS,1
5,2018,2,ANTTRI,6
5,2018,2,BUTBUT,1
5,2018,2,CAPCAP,2
5,2018,2,CERELA,5
5,2018,2,CORCOR,0
5,2018,2,CUCCAN,4
5,2018,2,DELURB,1
5,2018,2,DENMAJ,1
5,2018,2,EMBCIA,2
5,2018,2,EMBCIT,1
5,2018,2,ERIRUB,16
5,2018,2,FRICOE,20
5,2018,2,GARGLA,1
5,2018,2,LANCOL,2
5,2018,2,MELMEL,1
5,2018,2,NUCCAR,1
5,2018,2,PARATE,21
5,2018,2,PARCAE,7
5,2018,2,PARCRI,3
5,2018,2,PARMAJ,12
5,2018,2,PARMON,2
5,2018,2,PHOOCH,1
5,2018,2,PHOPHO,6
5,2018,2,PHYBON,28
5,2018,2,PHYCOL,14
5,2018,2,PICVIR,0
5,2018,2,PRUMOD,1
5,2018,2,PYRPYR,3
5,2018,2,REGIGN,3
5,2018,2,RUPRUP,3
5,2018,2,SERSER,2
5,2018,2,SITEUR,2
5,2018,2,SUSSCR,5
5,2018,2,SYLATR,7
5,2018,2,SYLCUR,1
5,2018,2,TROTRO,4
5,2018,2,TURMER,10
5,2018,2,TURVIS,15
5,2018,2,VULVUL,1
5,2019,1,ACCNIS,1
5,2019,1,ANTTRI,2
5,2019,1,BUTBUT,2
5,2019,1,CANLUP,1
5,2019,1,CAPCAP,1
5,2019,1,CARCAR,1
5,2019,1,CERELA,1
5,2019,1,CUCCAN,0
5,2019,1,DELURB,1
5,2019,1,DENMAJ,2
5,2019,1,DRYMAR,1
5,2019,1,EMBCIA,1
5,2019,1,EMBCIR,1
5,2019,1,ERIRUB,3
5,2019,1,FRICOE,0
5,2019,1,HIRRUS,1
5,2019,1,JYNTOR,0
5,2019,1,LOXCUR,8
5,2019,1,MELMEL,1
5,2019,1,NUCCAR,1
5,2019,1,OENOEN,1
5,2019,1,PARATE,1
5,2019,1,PARCAE,5
5,2019,1,PARCRI,1
5,2019,1,PARMAJ,1
5,2019,1,PARMON,6
5,2019,1,PHOPHO,1
5,2019,1,PHYBON,3
5,2019,1,PRUMOD,1
5,2019,1,PYRPYR,4
5,2019,1,REGIGN,3
5,2019,1,REGREG,1
5,2019,1,RUPRUP,15
5,2019,1,SITEUR,2
5,2019,1,TROTRO,1
5,2019,1,TURMER,2
5,2019,1,TURTOR,0
5,2019,1,TURVIS,1
5,2019,1,VULVUL,3
5,2019,2,ANTTRI,1
5,2019,2,CAPCAP,1
5,2019,2,CARCAR,5
5,2019,2,CARCHL,3
5,2019,2,CERFAM,1
5,2019,2,COLPAL,1
5,2019,2,CUCCAN,2
5,2019,2,DELURB,15
5,2019,2,EMBCIA,1
5,2019,2,EMBCIT,2
5,2019,2,ERIRUB,15
5,2019,2,FALTIN,2
5,2019,2,FRICOE,17
5,2019,2,LEPCAP,4
5,2019,2,LOXCUR,3
5,2019,2,MELMEL,1
5,2019,2,NUCCAR,3
5,2019,2,PARATE,27
5,2019,2,PARCAE,5
5,2019,2,PARCRI,4
5,2019,2,PARMAJ,16
5,2019,2,PERAPI,1
5,2019,2,PHOOCH,6
5,2019,2,PHOPHO,7
5,2019,2,PHYBON,18
5,2019,2,PHYCOL,11
5,2019,2,PICPIC,1
5,2019,2,PICVIR,2
5,2019,2,PYRPYR,2
5,2019,2,REGIGN,6
5,2019,2,REGREG,1
5,2019,2,RUPRUP,1
5,2019,2,SERSER,3
5,2019,2,SUSSCR,1
5,2019,2,SYLATR,12
5,2019,2,SYLCUR,1
5,2019,2,TROTRO,4
5,2019,2,TURMER,5
5,2019,2,TURPHI,3
5,2019,2,TURVIS,20
5,2020,2,ACCNIS,1
5,2020,2,ANTTRI,2
5,2020,2,CARCAN,4
5,2020,2,CARCHL,1
5,2020,2,CERBRA,4
5,2020,2,CERFAM,1
5,2020,2,CUCCAN,1
5,2020,2,DELURB,5
5,2020,2,DENMAJ,6
5,2020,2,EMBCIA,2
5,2020,2,ERIRUB,8
5,2020,2,FRICOE,12
5,2020,2,GARGLA,3
5,2020,2,JYNTOR,1
5,2020,2,LANCOL,1
5,2020,2,LOXCUR,3
5,2020,2,MOTALB,1
5,2020,2,PARATE,11
5,2020,2,PARCAE,2
5,2020,2,PARCRI,2
5,2020,2,PARMAJ,8
5,2020,2,PARMON,1
5,2020,2,PASITA,2
5,2020,2,PHOOCH,3
5,2020,2,PHOPHO,8
5,2020,2,PHYBON,19
5,2020,2,PHYCOL,10
5,2020,2,PICVIR,2
5,2020,2,PTYRUP,3
5,2020,2,PYRPYR,3
5,2020,2,REGIGN,3
5,2020,2,REGREG,2
5,2020,2,SERSER,2
5,2020,2,SITEUR,1
5,2020,2,SYLATR,12
5,2020,2,SYLBOR,1
5,2020,2,SYLCUR,1
5,2020,2,TROTRO,4
5,2020,2,TURMER,8
5,2020,2,TURPHI,1
5,2020,2,TURVIS,11
6,2015,1,AEGCAU,2
6,2015,1,CARCAR,0
6,2015,1,CERBRA,1
6,2015,1,COLPAL,0
6,2015,1,CUCCAN,0
6,2015,1,EMBCIR,1
6,2015,1,FRICOE,0
6,2015,1,GARGLA,0
6,2015,1,LUSMEG,1
6,2015,1,MERAPI,0
6,2015,1,PARATE,0
6,2015,1,PARCAE,2
6,2015,1,PARCRI,1
6,2015,1,PARMAJ,5
6,2015,1,PHYCOL,3
6,2015,1,SITEUR,0
6,2015,1,SYLATR,0
6,2015,1,SYLUND,1
6,2015,1,TROTRO,1
6,2015,1,TURMER,0
6,2015,2,AEGCAU,1
6,2015,2,BUTBUT,1
6,2015,2,CERBRA,1
6,2015,2,COLPAL,0
6,2015,2,CUCCAN,0
6,2015,2,DENMAJ,3
6,2015,2,EMBCIA,2
6,2015,2,ERIRUB,4
6,2015,2,FRICOE,9
6,2015,2,GARGLA,1
6,2015,2,PARATE,3
6,2015,2,PARCAE,1
6,2015,2,PARCRI,2
6,2015,2,PHYBON,4
6,2015,2,PHYCOL,3
6,2015,2,SITEUR,1
6,2015,2,STRTUR,3
6,2015,2,SYLATR,4
6,2015,2,SYLCAN,1
6,2015,2,TROTRO,1
6,2015,2,TURMER,2
6,2015,2,TURVIS,0
6,2015,2,UPUEPO,0
6,2016,1,AEGCAU,2
6,2016,1,BUTBUT,0
6,2016,1,CARCAR,1
6,2016,1,CERBRA,1
6,2016,1,CORCOR,0
6,2016,1,CUCCAN,2
6,2016,1,DENMAJ,0
6,2016,1,EMBCIA,0
6,2016,1,GARGLA,1
6,2016,1,LULARB,0
6,2016,1,LUSMEG,0
6,2016,1,PARCRI,1
6,2016,1,PARMAJ,1
6,2016,1,PHYBON,1
6,2016,1,PHYCOL,2
6,2016,1,SERSER,1
6,2016,1,SITEUR,0
6,2016,1,SYLATR,0
6,2016,1,SYLCAN,1
6,2016,1,SYLUND,1
6,2016,1,TURMER,1
6,2016,1,TURVIS,0
6,2016,1,UPUEPO,0
6,2016,2,AEGCAU,1
6,2016,2,CARCAR,2
6,2016,2,CERBRA,2
6,2016,2,COLPAL,2
6,2016,2,CUCCAN,0
6,2016,2,DENMAJ,1
6,2016,2,ERIRUB,7
6,2016,2,FRICOE,8
6,2016,2,LOXCUR,2
6,2016,2,LUSMEG,1
6,2016,2,PARATE,3
6,2016,2,PARCAE,1
6,2016,2,PARCRI,5
6,2016,2,PARMAJ,8
6,2016,2,PHYBON,2
6,2016,2,PHYCOL,5
6,2016,2,PHYSIB,1
6,2016,2,SERCIT,1
6,2016,2,SERSER,0
6,2016,2,STRTUR,0
6,2016,2,SYLATR,4
6,2016,2,TURMER,0
6,2016,2,TURVIS,0
6,2016,2,UPUEPO,0
6,2017,1,CARCAR,1
6,2017,1,CERBRA,0
6,2017,1,COLPAL,1
6,2017,1,CORRAX,0
6,2017,1,CUCCAN,1
6,2017,1,EMBCIR,1
6,2017,1,LOXCUR,0
6,2017,1,LULARB,1
6,2017,1,PARATE,0
6,2017,1,PARCRI,2
6,2017,1,PARMAJ,1
6,2017,1,PHYBON,0
6,2017,1,PHYCOL,1
6,2017,1,PICVIR,0
6,2017,1,SERSER,1
6,2017,1,SYLATR,0
6,2017,1,TROTRO,1
6,2017,1,TURMER,0
6,2017,1,TURVIS,0
6,2017,2,CERBRA,1
6,2017,2,COLPAL,0
6,2017,2,CUCCAN,0
6,2017,2,DRYMAR,1
6,2017,2,EMBCIR,0
6,2017,2,ERIRUB,5
6,2017,2,FRICOE,9
6,2017,2,GARGLA,2
6,2017,2,LUSMEG,1
6,2017,2,PARATE,1
6,2017,2,PARCAE,1
6,2017,2,PARMAJ,1
6,2017,2,PHYBON,3
6,2017,2,PHYCOL,2
6,2017,2,SYLATR,5
6,2017,2,SYLCAN,0
6,2017,2,TURMER,2
6,2017,2,TURVIS,1
6,2017,2,UPUEPO,0
6,2018,1,COLPAL,1
6,2018,1,CUCCAN,0
6,2018,1,ERIRUB,1
6,2018,1,GARGLA,1
6,2018,1,LULARB,1
6,2018,1,PARATE,1
6,2018,1,PARCRI,1
6,2018,1,PARMAJ,3
6,2018,1,PHYBON,1
6,2018,1,PHYCOL,1
6,2018,1,SYLATR,3
6,2018,1,SYLUND,1
6,2018,1,TURMER,2
6,2018,1,TURPHI,0
6,2018,1,TURVIS,1
6,2018,1,UPUEPO,0
6,2018,2,COLPAL,0
6,2018,2,CUCCAN,0
6,2018,2,EMBCIR,2
6,2018,2,ERIRUB,0
6,2018,2,FRICOE,10
6,2018,2,GARGLA,1
6,2018,2,LULARB,0
6,2018,2,LUSMEG,2
6,2018,2,PARCRI,2
6,2018,2,PARMAJ,1
6,2018,2,PHYBON,2
6,2018,2,PHYCOL,1
6,2018,2,SYLATR,2
6,2018,2,SYLCAN,1
6,2018,2,TURMER,3
6,2018,2,TURVIS,0
6,2019,1,CERBRA,2
6,2019,1,COLPAL,0
6,2019,1,CUCCAN,0
6,2019,1,ERIRUB,1
6,2019,1,FALCOL,1
6,2019,1,FICHYP,1
6,2019,1,GARGLA,1
6,2019,1,LULARB,0
6,2019,1,MERAPI,1
6,2019,1,PARATE,1
6,2019,1,PARCRI,3
6,2019,1,PHYCOL,3
6,2019,1,PHYSIB,1
6,2019,1,SYLATR,1
6,2019,1,SYLUND,1
6,2019,1,TURMER,0
6,2019,2,CARCAR,1
6,2019,2,COLPAL,1
6,2019,2,CUCCAN,0
6,2019,2,DENMAJ,1
6,2019,2,DRYMAR,0
6,2019,2,EMBCIR,1
6,2019,2,ERIRUB,0
6,2019,2,FRICOE,11
6,2019,2,LULARB,0
6,2019,2,PARCAE,1
6,2019,2,PARCRI,1
6,2019,2,PARMAJ,4
6,2019,2,PHYBON,3
6,2019,2,PHYCOL,2
6,2019,2,SITEUR,1
6,2019,2,SYLATR,3
6,2019,2,SYLUND,1
6,2019,2,TURMER,3
6,2019,2,TURVIS,0
6,2020,2,CERBRA,1
6,2020,2,COLPAL,1
6,2020,2,CUCCAN,1
6,2020,2,EMBCIR,1
6,2020,2,ERIRUB,1
6,2020,2,FRICOE,7
6,2020,2,GARGLA,1
6,2020,2,LULARB,1
6,2020,2,PARATE,2
6,2020,2,PARCRI,1
6,2020,2,PARMAJ,1
6,2020,2,PHYBON,3
6,2020,2,PHYCOL,3
6,2020,2,PICVIR,0
6,2020,2,SYLATR,3
6,2020,2,SYLUND,1
6,2020,2,TURMER,5
6,2020,2,TURVIS,1
7,2005,1,AEGCAU,3
7,2005,1,ANTTRI,3
7,2005,1,BUTBUT,3
7,2005,1,CARCAR,5
7,2005,1,CERBRA,4
7,2005,1,CORRAX,3
7,2005,1,DENMAJ,2
7,2005,1,EMBCIA,1
7,2005,1,ERIRUB,4
7,2005,1,FRICOE,1
7,2005,1,GARGLA,2
7,2005,1,JYNTOR,1
7,2005,1,PARATE,4
7,2005,1,PARCAE,11
7,2005,1,PARCRI,1
7,2005,1,PARMAJ,9
7,2005,1,PARPAL,1
7,2005,1,PHYBON,3
7,2005,1,PHYCOL,5
7,2005,1,PICPIC,3
7,2005,1,PICVIR,1
7,2005,1,REGIGN,1
7,2005,1,SERSER,2
7,2005,1,SITEUR,1
7,2005,1,SPESPE,2
7,2005,1,STUVUL,3
7,2005,1,SYLCAN,2
7,2005,2,AEGCAU,25
7,2005,2,APUAPU,10
7,2005,2,CARCHL,2
7,2005,2,CERBRA,3
7,2005,2,CORRAX,13
7,2005,2,CUCCAN,2
7,2005,2,DELURB,8
7,2005,2,EMBCIA,5
7,2005,2,EMBCIR,4
7,2005,2,ERIRUB,10
7,2005,2,FALTIN,1
7,2005,2,FRICOE,28
7,2005,2,GARGLA,6
7,2005,2,HIRRUS,32
7,2005,2,LULARB,3
7,2005,2,LUSMEG,2
7,2005,2,MILMIG,1
7,2005,2,MOTALB,4
7,2005,2,MOTCIN,3
7,2005,2,PARATE,13
7,2005,2,PARMAJ,14
7,2005,2,PARPAL,2
7,2005,2,PASDOM,42
7,2005,2,PASMON,12
7,2005,2,PHOOCH,3
7,2005,2,PHYBON,4
7,2005,2,PHYCOL,6
7,2005,2,PICPIC,7
7,2005,2,PICVIR,5
7,2005,2,SERSER,6
7,2005,2,SITEUR,4
7,2005,2,SPESPE,58
7,2005,2,STRDEC,3
7,2005,2,STUVUL,5
7,2005,2,SYLATR,23
7,2005,2,SYLBOR,2
7,2005,2,TROTRO,1
7,2005,2,TURMER,23
7,2005,2,TURPHI,3
7,2006,1,AEGCAU,6
7,2006,1,ANTTRI,6
7,2006,1,BUTBUT,2
7,2006,1,CARCAR,3
7,2006,1,CARCHL,2
7,2006,1,CERBRA,2
7,2006,1,COLPAL,1
7,2006,1,CORRAX,2
7,2006,1,DENMAJ,2
7,2006,1,ERIRUB,5
7,2006,1,FICHYP,1
7,2006,1,FRICOE,4
7,2006,1,GARGLA,6
7,2006,1,IXOMIN,1
7,2006,1,MOTALB,1
7,2006,1,MOTCIN,1
7,2006,1,PARATE,3
7,2006,1,PARCAE,2
7,2006,1,PARCRI,1
7,2006,1,PARMAJ,6
7,2006,1,PHYBON,2
7,2006,1,PICVIR,2
7,2006,1,SERSER,2
7,2006,1,SITEUR,4
7,2006,1,STRDEC,3
7,2006,1,STUVUL,15
7,2006,1,TURMER,3
7,2006,2,APUAPU,2
7,2006,2,BUTBUT,1
7,2006,2,CARCAR,2
7,2006,2,CARCHL,1
7,2006,2,CERBRA,4
7,2006,2,COLLIV,5
7,2006,2,COLPAL,1
7,2006,2,CORRAX,23
7,2006,2,CUCCAN,1
7,2006,2,DELURB,10
7,2006,2,DENMAJ,4
7,2006,2,EMBCIA,14
7,2006,2,EMBCIR,4
7,2006,2,ERIRUB,9
7,2006,2,FRICOE,45
7,2006,2,GARGLA,3
7,2006,2,HIRRUS,13
7,2006,2,LUSMEG,5
7,2006,2,PARATE,9
7,2006,2,PARCAE,7
7,2006,2,PARCRI,4
7,2006,2,PARMAJ,16
7,2006,2,PARPAL,3
7,2006,2,PASDOM,29
7,2006,2,PHOOCH,2
7,2006,2,PHYBON,7
7,2006,2,PHYCOL,16
7,2006,2,PICPIC,18
7,2006,2,PICVIR,1
7,2006,2,SAXTOR,1
7,2006,2,SERSER,5
7,2006,2,SITEUR,4
7,2006,2,SPESPE,8
7,2006,2,STRDEC,7
7,2006,2,STUVUL,19
7,2006,2,SYLATR,26
7,2006,2,TROTRO,1
7,2006,2,TURMER,17
7,2007,1,AEGCAU,10
7,2007,1,ANTTRI,2
7,2007,1,AQUCHR,1
7,2007,1,CARCHL,2
7,2007,1,CERBRA,4
7,2007,1,COLPAL,1
7,2007,1,CORRAX,5
7,2007,1,DENMAJ,2
7,2007,1,DRYMAR,1
7,2007,1,EMBCIA,3
7,2007,1,FRICOE,5
7,2007,1,GARGLA,2
7,2007,1,JYNTOR,1
7,2007,1,LULARB,2
7,2007,1,PARATE,1
7,2007,1,PARCAE,3
7,2007,1,PARCRI,1
7,2007,1,PARMAJ,4
7,2007,1,PASDOM,8
7,2007,1,PHOOCH,2
7,2007,1,PHYBON,2
7,2007,1,PHYCOL,5
7,2007,1,PICPIC,3
7,2007,1,PICVIR,1
7,2007,1,SERSER,3
7,2007,1,SITEUR,2
7,2007,1,SPESPE,2
7,2007,1,SYLATR,6
7,2007,1,SYLCAN,1
7,2007,1,TROTRO,1
7,2007,1,TURPHI,1
7,2007,2,APUAPU,2
7,2007,2,BUTBUT,1
7,2007,2,CARCAR,11
7,2007,2,CERBRA,10
7,2007,2,COLLIV,12
7,2007,2,COLPAL,1
7,2007,2,CORRAX,20
7,2007,2,CUCCAN,3
7,2007,2,DELURB,8
7,2007,2,DENMAJ,1
7,2007,2,EMBCIA,11
7,2007,2,EMBCIR,3
7,2007,2,ERIRUB,11
7,2007,2,FRICOE,29
7,2007,2,GARGLA,7
7,2007,2,HIRRUS,8
7,2007,2,LUSMEG,8
7,2007,2,MOTALB,5
7,2007,2,MOTCIN,1
7,2007,2,PARATE,15
7,2007,2,PARCAE,10
7,2007,2,PARMAJ,23
7,2007,2,PARPAL,2
7,2007,2,PASDOM,24
7,2007,2,PASMON,3
7,2007,2,PHYBON,8
7,2007,2,PHYCOL,3
7,2007,2,PICPIC,5
7,2007,2,PICVIR,7
7,2007,2,SAXTOR,1
7,2007,2,SERSER,6
7,2007,2,SITEUR,3
7,2007,2,SPESPE,8
7,2007,2,STRDEC,20
7,2007,2,STUVUL,15
7,2007,2,SYLATR,30
7,2007,2,SYLBOR,1
7,2007,2,SYLCAN,3
7,2007,2,TURMER,23
7,2007,2,TURPHI,1
8,2005,1,AEGCAU,1
8,2005,1,CARCAR,1
8,2005,1,CARCHL,1
8,2005,1,COLPAL,1
8,2005,1,CORCOR,1
8,2005,1,CUCCAN,1
8,2005,1,DELURB,1
8,2005,1,DENMAJ,4
8,2005,1,GARGLA,3
8,2005,1,HIRRUS,3
8,2005,1,LULARB,1
8,2005,1,LUSMEG,2
8,2005,1,PARCAE,4
8,2005,1,PARMAJ,1
8,2005,1,PHYCOL,2
8,2005,1,PICVIR,1
8,2005,1,REGIGN,1
8,2005,1,SITEUR,6
8,2005,1,STRDEC,1
8,2005,1,SYLATR,2
8,2005,1,TURMER,2
8,2005,1,TURVIS,1
8,2005,2,AEGCAU,4
8,2005,2,CERBRA,2
8,2005,2,COLPAL,5
8,2005,2,CORCOR,8
8,2005,2,CORRAX,2
8,2005,2,CUCCAN,7
8,2005,2,EMBCIR,7
8,2005,2,ERIRUB,18
8,2005,2,FRICOE,24
8,2005,2,GARGLA,7
8,2005,2,HIPPOL,1
8,2005,2,LULARB,8
8,2005,2,LUSMEG,2
8,2005,2,ORIORI,1
8,2005,2,PARATE,2
8,2005,2,PARCAE,9
8,2005,2,PARMAJ,10
8,2005,2,PASDOM,1
8,2005,2,PHOPHO,3
8,2005,2,PHYBON,26
8,2005,2,PHYCOL,7
8,2005,2,PICPIC,1
8,2005,2,PICVIR,1
8,2005,2,SERSER,1
8,2005,2,STRDEC,5
8,2005,2,STRTUR,5
8,2005,2,SYLATR,4
8,2005,2,SYLCAN,1
8,2005,2,TURMER,22
8,2005,2,TURVIS,1
8,2005,2,UPUEPO,3
9,2011,1,AEGCAU,1
9,2011,1,ALAARV,1
9,2011,1,ALERUF,1
9,2011,1,ANTCAM,2
9,2011,1,ATHNOC,1
9,2011,1,CARCAR,1
9,2011,1,CARCHL,1
9,2011,1,COLLIV,4
9,2011,1,COTCOT,1
9,2011,1,CUCCAN,4
9,2011,1,DENMAJ,1
9,2011,1,FALTIN,1
9,2011,1,FRICOE,2
9,2011,1,GARGLA,5
9,2011,1,MATOU,1
9,2011,1,PARCAE,3
9,2011,1,PARMAJ,4
9,2011,1,PHYBON,1
9,2011,1,PHYCOL,5
9,2011,1,PICPIC,1
9,2011,1,PICVIR,5
9,2011,1,SERSER,1
9,2011,1,STRDEC,1
9,2011,1,SYLATR,1
9,2011,1,SYLCAN,1
9,2011,1,SYLUND,1
9,2011,1,TURMER,1
9,2011,1,UPUEPO,3
9,2011,2,ALAARV,3
9,2011,2,ALERUF,2
9,2011,2,APUAPU,2
9,2011,2,CARCAR,2
9,2011,2,COLLIV,6
9,2011,2,COLPAL,10
9,2011,2,CORCOR,13
9,2011,2,CUCCAN,5
9,2011,2,DENMAJ,1
9,2011,2,EMBCIR,6
9,2011,2,EMBHOR,1
9,2011,2,ERIRUB,3
9,2011,2,FRICOE,7
9,2011,2,GARGLA,1
